,0
2022-08-29 04:00:00+00:00,141894.13548500027
2022-08-30 04:00:00+00:00,139515.0597250003
2022-08-31 04:00:00+00:00,140044.83972500026
2022-09-01 04:00:00+00:00,138673.91884500027
2022-09-02 04:00:00+00:00,138865.44669500028
2022-09-06 04:00:00+00:00,137806.44180500027
2022-09-07 04:00:00+00:00,137709.17660000024
2022-09-08 04:00:00+00:00,138070.36660000027
2022-09-09 04:00:00+00:00,139635.16161000024
2022-09-12 04:00:00+00:00,141820.36661000026
2022-09-13 04:00:00+00:00,136004.37082000024
2022-09-14 04:00:00+00:00,137967.51082000026
2022-09-15 04:00:00+00:00,137325.63674000025
2022-09-16 04:00:00+00:00,134174.03503500024
2022-09-19 04:00:00+00:00,134763.16829500027
2022-09-20 04:00:00+00:00,133167.11989250028
2022-09-21 04:00:00+00:00,131477.20036750028
2022-09-22 04:00:00+00:00,129787.36690250025
2022-09-23 04:00:00+00:00,128893.94519750026
2022-09-26 04:00:00+00:00,128991.84450000025
2022-09-27 04:00:00+00:00,128849.19406000024
2022-09-28 04:00:00+00:00,129981.26910000024
2022-09-29 04:00:00+00:00,130806.67216500024
2022-09-30 04:00:00+00:00,132174.25782000026
2022-10-03 04:00:00+00:00,131334.03782000023
2022-10-04 04:00:00+00:00,133722.16304500026
2022-10-05 04:00:00+00:00,133320.29804500024
2022-10-06 04:00:00+00:00,134999.24304500024
2022-10-07 04:00:00+00:00,130250.94087500023
2022-10-10 04:00:00+00:00,127985.74869500023
2022-10-11 04:00:00+00:00,127673.49952500025
2022-10-12 04:00:00+00:00,127896.77645500025
2022-10-13 04:00:00+00:00,127789.74145500024
2022-10-14 04:00:00+00:00,126083.66458000026
2022-10-17 04:00:00+00:00,125959.66961000024
2022-10-18 04:00:00+00:00,126440.61700750026
2022-10-19 04:00:00+00:00,126522.28200750027
2022-10-20 04:00:00+00:00,126165.78113250025
