symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,hold_days,exit_reason,t_statistic,composite_score,kelly_fraction,regime,composite_proxy,health_proxy
QXO,2024-07-17,2024-07-19,75.41,61.76,69,-942.17,-0.1811,2,trail_loss,0.4525,0.9556,0.032,NEUTRAL/TRENDING,-2.0,0.475
PBR,2024-07-15,2024-07-23,15.21,14.71,417,-209.19,-0.033,6,trail_loss,0.4012,0.5862,0.0394,NEUTRAL/TRENDING,1.576,-0.752
OXY,2024-07-18,2024-07-23,63.74,61.61,79,-168.11,-0.0334,3,trail_loss,0.3822,0.6664,0.0316,NEUTRAL/TRENDING,0.13,-0.465
SOFI,2024-07-17,2024-07-24,7.85,7.1,651,-486.84,-0.0953,5,trail_loss,0.3252,0.6625,0.0312,NEUTRAL/TRENDING,2.0,-0.495
RIOT,2024-07-16,2024-07-25,12.7,10.66,508,-1033.95,-0.1603,7,trail_loss,0.3896,0.8784,0.0397,NEUTRAL/TRENDING,1.819,-0.509
SLB,2024-07-18,2024-07-25,48.73,48.53,103,-20.23,-0.004,5,trail_loss,0.4124,0.578,0.0316,NEUTRAL/TRENDING,1.317,-0.296
QXO,2024-07-19,2024-07-25,59.04,90.02,85,2632.92,0.5247,4,trail_profit,0.4232,0.7738,0.0319,NEUTRAL/MIXED,-0.667,1.0
RGTI,2024-07-10,2024-07-30,1.07,1.14,5792,415.69,0.0671,14,trail_profit,0.3705,0.6394,0.039,NEUTRAL/TRENDING,1.306,-0.08
QXO,2024-07-25,2024-07-30,84.05,51.47,62,-2020.1,-0.3877,3,trail_loss,0.5693,1.2649,0.0324,NEUTRAL/TRENDING,0.208,-0.205
SOXS,2024-07-23,2024-07-31,22.64,23.94,276,359.36,0.0575,6,trail_profit,0.5179,0.9089,0.0399,NEUTRAL/TRENDING,2.0,0.962
BMY,2024-07-25,2024-07-31,45.33,47.4,112,231.28,0.0456,4,trail_profit,0.4043,1.0052,0.0314,NEUTRAL/TRENDING,2.0,0.904
QID,2024-07-19,2024-08-01,39.06,39.29,127,29.29,0.0059,9,trail_profit,0.3711,0.7671,0.0315,NEUTRAL/TRENDING,1.075,-0.253
BITO,2024-07-23,2024-08-01,22.91,21.55,278,-377.5,-0.0593,7,trail_loss,0.6425,0.9321,0.0407,NEUTRAL/TRENDING,0.666,-0.117
DT,2024-07-30,2024-08-01,44.84,43.25,111,-176.2,-0.0354,2,trail_loss,0.4474,0.7428,0.0314,NEUTRAL/MIXED,-0.885,0.216
CVS,2024-07-30,2024-08-02,63.22,58.36,78,-379.02,-0.0769,3,trail_loss,0.39,0.7984,0.0314,NEUTRAL/TRENDING,1.395,-0.015
ANET,2024-07-31,2024-08-02,346.65,332.89,14,-192.67,-0.0397,2,trail_loss,0.4008,0.6853,0.0316,NEUTRAL/TRENDING,-1.67,0.401
EXC,2024-07-17,2024-08-05,36.46,37.47,140,141.96,0.0278,13,trail_profit,0.3712,0.5497,0.0312,NEUTRAL/TRENDING,1.348,1.0
IBIT,2024-07-19,2024-08-05,38.41,35.18,128,-412.88,-0.084,11,trail_loss,0.3612,0.7616,0.0314,NEUTRAL/TRENDING,1.652,-0.865
PYPL,2024-07-31,2024-08-05,65.81,60.55,76,-399.78,-0.0799,3,trail_loss,0.3072,0.7168,0.0314,NEUTRAL/TRENDING,1.599,0.289
SQQQ,2024-07-24,2024-08-07,9.08,9.83,542,406.93,0.0827,10,trail_profit,0.3753,0.8846,0.0312,NEUTRAL/TRENDING,1.999,0.688
RBLX,2024-08-01,2024-08-07,38.87,36.17,130,-351.12,-0.0695,4,trail_loss,0.5693,0.9058,0.0323,NEUTRAL/TRENDING,-0.273,-0.704
SOXS,2024-08-02,2024-08-13,33.23,27.47,92,-530.16,-0.1734,7,trail_loss,0.37,0.944,0.0197,NEUTRAL/TRENDING,2.0,-0.47
QID,2024-08-05,2024-08-15,46.13,40.01,66,-403.92,-0.1327,8,trail_loss,0.345,0.8939,0.0196,NEUTRAL/TRENDING,1.963,-0.921
SQQQ,2024-08-07,2024-08-15,10.83,8.52,285,-659.56,-0.2137,6,trail_loss,0.3946,0.9597,0.0198,NEUTRAL/TRENDING,1.983,-0.923
JD,2024-08-15,2024-08-21,27.02,27.6,181,104.76,0.0214,4,trail_profit,0.3921,0.763,0.0316,NEUTRAL/MIXED,1.867,0.766
MDT,2024-08-05,2024-08-22,80.37,87.83,37,275.87,0.0928,13,profit_target,0.3055,0.6767,0.0193,NEUTRAL/TRENDING,1.392,1.0
EWZ,2024-08-08,2024-08-22,28.43,30.21,110,195.93,0.0627,10,trail_profit,0.4971,1.0208,0.0201,NEUTRAL/TRENDING,1.517,0.699
SHOP,2024-08-07,2024-08-23,63.92,76.1,47,572.55,0.1906,12,profit_target,0.4024,0.9197,0.0196,NEUTRAL/TRENDING,1.757,0.352
KDP,2024-07-29,2024-08-26,34.17,36.12,147,286.93,0.0571,20,profit_target,0.4014,0.8159,0.0313,NEUTRAL/TRENDING,1.608,0.635
SOXL,2024-08-15,2024-08-27,40.08,36.81,126,-411.6,-0.0815,8,trail_loss,0.6225,1.0045,0.0326,NEUTRAL/TRENDING,-1.661,-0.44
WULF,2024-08-21,2024-08-29,4.79,4.31,1281,-608.5,-0.0992,6,trail_loss,0.3325,0.7876,0.0394,NEUTRAL/TRENDING,1.551,-0.649
SLV,2024-08-22,2024-08-29,26.41,26.79,243,91.51,0.0143,5,momentum_break,0.6921,0.9305,0.0411,NEUTRAL/TRENDING,1.149,-0.071
AMD,2024-08-23,2024-08-29,155.02,146.75,39,-322.38,-0.0533,4,trail_loss,0.4411,0.6845,0.0397,NEUTRAL/TRENDING,1.263,-0.798
APLD,2024-08-26,2024-08-29,4.92,4.31,1246,-759.68,-0.1239,3,trail_loss,0.2976,0.7078,0.0392,NEUTRAL/TRENDING,0.047,-0.004
KVUE,2024-08-07,2024-09-03,20.64,22.09,149,215.89,0.0702,18,profit_target,0.3979,0.9491,0.0198,NEUTRAL/TRENDING,2.0,0.518
QBTS,2024-08-22,2024-09-03,1.07,0.96,5767,-606.47,-0.0983,7,trail_loss,0.3965,0.8239,0.0395,NEUTRAL/TRENDING,0.42,-0.435
TTD,2024-08-13,2024-09-04,98.35,101.31,64,189.4,0.0301,15,momentum_break,0.6175,1.1803,0.0407,NEUTRAL/TRENDING,1.683,-0.225
XLU,2024-08-01,2024-09-05,74.17,76.58,65,156.76,0.0325,24,profit_target,0.3543,0.8497,0.0312,NEUTRAL/TRENDING,1.259,1.0
NEE,2024-08-02,2024-09-06,79.23,80.0,39,30.1,0.0097,24,trail_profit,0.4216,0.9804,0.0199,NEUTRAL/TRENDING,1.358,0.318
USB,2024-08-29,2024-09-06,46.55,45.02,126,-192.4,-0.0328,5,trail_loss,0.2652,0.5079,0.0386,NEUTRAL/TRENDING,1.928,-0.426
BAC,2024-08-29,2024-09-06,40.2,38.63,147,-230.73,-0.039,5,trail_loss,0.3131,0.5057,0.0387,NEUTRAL/MIXED,1.486,0.058
CSX,2024-09-03,2024-09-06,34.6,33.77,175,-144.86,-0.0239,3,trail_loss,0.3851,0.7883,0.0396,NEUTRAL/TRENDING,-0.097,0.031
EXC,2024-09-03,2024-09-06,38.52,38.23,156,-45.66,-0.0076,3,trail_loss,0.3893,0.723,0.0393,NEUTRAL/TRENDING,0.078,0.302
CCL,2024-08-27,2024-09-10,17.05,15.5,359,-555.64,-0.0908,9,trail_loss,0.3736,0.7847,0.0394,NEUTRAL/TRENDING,1.424,-0.491
SOXS,2024-08-29,2024-09-11,23.85,28.24,248,1088.37,0.184,8,trail_profit,0.2388,0.5097,0.0387,NEUTRAL/MIXED,-0.968,0.339
QID,2024-09-05,2024-09-11,41.25,41.23,147,-2.97,-0.0005,4,trail_loss,0.421,0.84,0.0396,NEUTRAL/TRENDING,-0.444,0.164
SQQQ,2024-09-06,2024-09-11,9.73,8.82,312,-284.89,-0.0938,3,trail_loss,0.3936,1.0496,0.0198,NEUTRAL/TRENDING,-0.865,-0.073
T,2024-09-06,2024-09-19,21.0,21.34,143,48.67,0.0162,9,trail_profit,0.3718,0.9129,0.0196,NEUTRAL/TRENDING,1.998,0.419
EXC,2024-09-11,2024-09-19,39.31,39.18,153,-20.55,-0.0034,6,trail_loss,0.4396,0.7356,0.0393,NEUTRAL/TRENDING,1.723,0.143
NCLH,2024-08-29,2024-09-23,17.86,20.98,336,1048.15,0.1747,16,profit_target,0.3282,0.6143,0.0392,NEUTRAL/TRENDING,1.892,1.0
PFE,2024-09-10,2024-09-25,29.75,29.02,203,-148.96,-0.0247,11,trail_loss,0.4348,0.9131,0.0394,NEUTRAL/TRENDING,0.544,-0.221
ANET,2024-09-11,2024-09-25,343.2,388.1,17,763.23,0.1308,10,profit_target,0.5388,0.8927,0.04,NEUTRAL/TRENDING,1.088,1.0
KWEB,2024-09-19,2024-09-27,26.91,33.91,181,1267.55,0.2602,6,profit_target,0.385,0.6571,0.0316,NEUTRAL/TRENDING,1.432,1.0
KDP,2024-09-04,2024-10-01,37.23,37.63,161,64.65,0.0108,19,trail_profit,0.3341,0.685,0.0391,NEUTRAL/TRENDING,1.268,-0.299
DKNG,2024-09-11,2024-10-01,38.45,38.51,159,9.72,0.0016,14,trail_profit,0.4729,0.9703,0.04,NEUTRAL/TRENDING,2.0,-0.019
CORZ,2024-09-19,2024-10-01,11.61,11.76,422,65.04,0.0133,8,momentum_break,0.4144,0.7682,0.0318,NEUTRAL/TRENDING,2.0,-0.194
KVUE,2024-09-06,2024-10-02,22.88,22.95,130,8.77,0.0029,18,trail_profit,0.3564,0.8273,0.0194,NEUTRAL/TRENDING,1.655,-0.295
NKE,2024-09-23,2024-10-02,86.24,85.78,58,-26.58,-0.0053,7,trail_loss,0.5987,1.0224,0.0325,NEUTRAL/TRENDING,1.593,0.444
APLD,2024-09-09,2024-10-07,6.58,7.04,461,210.44,0.0694,20,trail_profit,0.3893,1.0648,0.0197,NEUTRAL/TRENDING,2.0,-0.128
PLTR,2024-09-10,2024-10-08,34.75,41.43,175,1168.87,0.1922,20,profit_target,0.4093,1.0047,0.0397,NEUTRAL/TRENDING,2.0,0.801
FXI,2024-10-02,2024-10-08,35.53,32.26,171,-558.51,-0.0919,4,trail_loss,0.2664,0.6335,0.0388,NEUTRAL/TRENDING,2.0,0.782
POET,2024-09-25,2024-10-14,4.59,3.84,1062,-800.36,-0.1642,13,trail_loss,0.3247,0.7639,0.0311,NEUTRAL/TRENDING,2.0,-0.617
CVS,2024-10-01,2024-10-15,61.6,63.63,100,202.59,0.0329,10,trail_profit,0.375,0.6218,0.0394,NEUTRAL/TRENDING,1.899,0.789
KWEB,2024-10-01,2024-10-15,36.08,33.75,168,-390.72,-0.0645,10,trail_loss,0.2545,0.6151,0.0387,NEUTRAL/TRENDING,2.0,-0.738
JD,2024-10-02,2024-10-17,44.86,39.0,136,-796.62,-0.1306,11,trail_loss,0.2529,0.6381,0.0389,NEUTRAL/TRENDING,2.0,-0.455
SOXL,2024-10-14,2024-10-18,40.82,35.51,153,-813.18,-0.1302,4,trail_loss,0.4303,0.7735,0.0398,NEUTRAL/TRENDING,1.16,-0.537
HPE,2024-09-25,2024-10-21,19.87,20.01,249,34.18,0.0069,18,trail_profit,0.4142,0.7947,0.0316,NEUTRAL/TRENDING,1.906,0.25
TSCO,2024-10-01,2024-10-21,295.3,293.58,21,-36.03,-0.0058,14,trail_loss,0.33,0.6479,0.0394,NEUTRAL/TRENDING,1.828,-0.249
APH,2024-10-15,2024-10-22,65.74,66.41,96,64.49,0.0102,5,trail_profit,0.5245,0.5896,0.0403,NEUTRAL/TRENDING,0.685,-0.004
RGTI,2024-10-17,2024-10-22,0.95,1.22,5188,1423.52,0.2888,3,profit_target,0.3872,0.8975,0.0317,NEUTRAL/TRENDING,2.0,1.0
MU,2024-09-27,2024-10-23,107.55,105.57,59,-116.58,-0.0184,18,trail_loss,0.5397,1.1041,0.0403,NEUTRAL/TRENDING,1.994,0.304
FXI,2024-10-08,2024-10-28,33.34,32.18,185,-215.09,-0.0349,14,trail_loss,0.256,0.5606,0.039,NEUTRAL/TRENDING,1.522,-0.29
RIOT,2024-10-07,2024-10-29,8.18,10.87,759,2045.17,0.3294,16,profit_target,0.344,0.5976,0.0393,NEUTRAL/TRENDING,1.978,0.819
RGTI,2024-10-22,2024-10-30,1.23,1.36,5060,671.76,0.1079,6,trail_profit,0.3049,0.7486,0.0393,NEUTRAL/TRENDING,2.0,0.657
AMD,2024-10-29,2024-10-30,166.42,150.5,38,-604.78,-0.0956,1,trail_loss,0.447,0.7509,0.0399,NEUTRAL/TRENDING,0.0,0.0
HOOD,2024-10-08,2024-10-31,25.62,26.35,239,175.25,0.0286,17,trail_profit,0.2396,0.5353,0.0387,NEUTRAL/TRENDING,2.0,0.883
IREN,2024-10-18,2024-10-31,9.48,9.38,661,-65.99,-0.0105,9,trail_loss,0.5184,0.9715,0.0403,NEUTRAL/TRENDING,1.374,0.74
NU,2024-10-15,2024-11-01,14.2,14.88,439,297.32,0.0477,13,trail_profit,0.4054,0.5889,0.0396,NEUTRAL/TRENDING,0.669,0.27
BITO,2024-10-21,2024-11-01,19.29,19.39,325,34.08,0.0054,9,trail_profit,0.5321,0.6213,0.0399,NEUTRAL/MIXED,0.619,0.314
TSLL,2024-10-28,2024-11-04,13.13,11.9,381,-468.94,-0.0937,5,trail_loss,0.4087,0.905,0.0318,NEUTRAL/TRENDING,-0.153,-0.799
RBLX,2024-10-30,2024-11-04,43.17,49.98,119,810.98,0.1579,3,profit_target,0.4387,0.8095,0.0319,NEUTRAL/TRENDING,2.0,1.0
SQQQ,2024-11-04,2024-11-06,7.52,6.84,669,-456.72,-0.0908,2,trail_loss,0.4321,0.7462,0.0318,NEUTRAL/TRENDING,-0.499,0.21
KVUE,2024-10-22,2024-11-07,22.94,22.24,266,-186.27,-0.0305,12,trail_loss,0.2883,0.5528,0.0387,NEUTRAL/TRENDING,0.33,-0.341
U,2024-11-06,2024-11-11,21.67,20.86,297,-239.21,-0.0372,3,trail_loss,0.6253,0.6722,0.0407,NEUTRAL/MIXED,0.068,-0.243
INTC,2024-11-01,2024-11-12,23.21,24.06,212,180.19,0.0366,7,trail_profit,0.3406,0.5984,0.0311,NEUTRAL/MIXED,1.256,0.839
WULF,2024-10-21,2024-11-13,6.22,7.36,996,1131.35,0.1826,17,trail_profit,0.3635,0.8267,0.0394,NEUTRAL/TRENDING,2.0,1.0
CIFR,2024-10-23,2024-11-13,5.15,6.8,958,1581.0,0.3204,15,trail_profit,0.3092,0.6763,0.0313,NEUTRAL/TRENDING,2.0,1.0
ON,2024-10-30,2024-11-13,73.65,68.69,69,-342.54,-0.0674,10,trail_loss,0.4197,0.787,0.0317,NEUTRAL/MIXED,-0.177,-0.145
SHOP,2024-11-11,2024-11-13,90.08,115.08,71,1775.17,0.2776,2,profit_target,0.4563,0.7751,0.0398,NEUTRAL/TRENDING,2.0,1.0
GOOGL,2024-10-31,2024-11-15,171.19,172.16,29,28.06,0.0057,11,trail_profit,0.4407,0.7873,0.0319,NEUTRAL/TRENDING,1.649,-0.215
BMY,2024-11-01,2024-11-15,54.35,56.85,92,229.72,0.0459,10,trail_profit,0.4262,0.7116,0.0317,NEUTRAL/TRENDING,1.504,0.906
DKNG,2024-11-07,2024-11-15,38.99,39.8,168,136.38,0.0208,6,trail_profit,0.5737,0.9116,0.0405,NEUTRAL/TRENDING,1.757,0.621
RBLX,2024-11-04,2024-11-18,50.04,51.01,99,96.47,0.0195,10,momentum_break,0.3393,0.791,0.0315,NEUTRAL/TRENDING,2.0,-0.178
QBTS,2024-11-13,2024-11-18,1.79,1.47,3597,-1152.08,-0.1789,3,trail_loss,0.3304,0.7066,0.0391,NEUTRAL/TRENDING,2.0,-0.03
APLD,2024-11-15,2024-11-27,7.23,9.47,710,1589.27,0.3096,8,trail_profit,0.4534,0.7141,0.0317,NEUTRAL/MIXED,1.039,0.583
NFLX,2024-11-18,2024-11-27,847.5,860.81,6,79.89,0.0157,7,trail_profit,0.3917,0.6985,0.0314,NEUTRAL/TRENDING,2.0,0.175
POET,2024-11-15,2024-11-29,3.64,5.41,1422,2520.2,0.4869,9,profit_target,0.4639,0.7622,0.0319,NEUTRAL/MIXED,0.805,1.0
PBR,2024-11-18,2024-11-29,14.45,14.01,357,-155.35,-0.0301,8,trail_loss,0.4677,0.8628,0.0319,NEUTRAL/TRENDING,1.271,0.03
SOXS,2024-11-15,2024-12-02,25.18,22.54,204,-537.8,-0.1047,10,trail_loss,0.4231,0.9447,0.0318,NEUTRAL/TRENDING,1.806,-0.076
TOST,2024-11-13,2024-12-03,39.94,42.41,161,397.47,0.0618,13,momentum_break,0.3255,0.7092,0.0392,NEUTRAL/TRENDING,2.0,0.157
MO,2024-10-31,2024-12-04,54.48,56.82,91,212.77,0.0429,23,trail_profit,0.2877,0.7124,0.0311,NEUTRAL/TRENDING,1.816,0.477
ON,2024-11-27,2024-12-04,70.31,70.32,95,1.06,0.0002,4,trail_profit,0.6587,0.6874,0.0406,NEUTRAL/TRENDING,-0.13,-0.334
JD,2024-11-29,2024-12-04,37.39,35.92,178,-261.43,-0.0393,3,trail_loss,0.4958,0.8339,0.04,NEUTRAL/TRENDING,-1.634,0.563
NVTS,2024-11-27,2024-12-05,2.46,3.78,2681,3533.85,0.5358,5,profit_target,0.4343,0.7491,0.0397,NEUTRAL/TRENDING,2.0,0.968
RIOT,2024-11-13,2024-12-09,12.68,12.44,506,-123.41,-0.0192,17,trail_loss,0.3389,0.634,0.039,NEUTRAL/TRENDING,1.758,0.112
TSLL,2024-11-12,2024-12-10,19.71,28.55,330,2915.79,0.4483,19,profit_target,0.3842,0.7892,0.0396,NEUTRAL/TRENDING,2.0,1.0
IONQ,2024-11-13,2024-12-11,26.77,28.92,242,520.05,0.0803,19,trail_profit,0.3425,0.748,0.0394,NEUTRAL/TRENDING,2.0,0.215
RGTI,2024-12-02,2024-12-11,3.03,7.36,2147,9299.34,1.4295,7,profit_target,0.2561,0.5771,0.0384,NEUTRAL/TRENDING,2.0,1.0
POET,2024-11-29,2024-12-12,5.42,4.27,1202,-1384.87,-0.2126,9,trail_loss,0.3313,0.8088,0.0391,NEUTRAL/TRENDING,2.0,-0.309
SLV,2024-12-11,2024-12-13,29.05,27.67,197,-272.11,-0.0475,2,trail_loss,0.4408,0.6853,0.0317,NEUTRAL/TRENDING,0.438,-0.386
TSCO,2024-12-03,2024-12-16,285.02,278.64,24,-153.22,-0.0224,9,trail_loss,0.6702,0.7922,0.0408,NEUTRAL/MIXED,0.006,0.171
NVTS,2024-12-05,2024-12-16,3.78,3.33,1763,-796.29,-0.1195,7,trail_loss,0.3063,0.7054,0.0393,NEUTRAL/TRENDING,2.0,-0.297
AVGO,2024-12-09,2024-12-16,179.05,249.87,31,2195.27,0.3955,5,profit_target,0.3913,0.7069,0.0316,NEUTRAL/TRENDING,0.793,1.0
FXI,2024-12-10,2024-12-17,31.82,30.66,177,-204.84,-0.0364,5,trail_loss,0.482,0.8082,0.0319,NEUTRAL/MIXED,0.657,-0.826
NBIS,2024-12-04,2024-12-18,32.31,28.15,205,-852.35,-0.1287,10,trail_loss,0.3048,0.68,0.0393,NEUTRAL/TRENDING,2.0,-0.454
MSFT,2024-12-04,2024-12-18,437.65,439.15,15,22.48,0.0034,10,trail_profit,0.3642,0.5458,0.0391,NEUTRAL/TRENDING,1.483,0.803
TSLA,2024-12-11,2024-12-18,424.88,439.67,13,192.23,0.0348,5,trail_profit,0.3159,0.7006,0.0315,NEUTRAL/TRENDING,2.0,1.0
TSLL,2024-12-13,2024-12-18,33.28,32.59,167,-115.35,-0.0208,3,trail_loss,0.3135,0.7817,0.0311,NEUTRAL/TRENDING,2.0,0.954
RGTI,2024-12-12,2024-12-19,5.96,9.02,960,2935.46,0.513,5,trail_profit,0.3556,0.8053,0.0316,NEUTRAL/TRENDING,2.0,1.0
IREN,2024-12-04,2024-12-20,14.27,12.3,459,-904.82,-0.1381,12,trail_loss,0.2778,0.5787,0.0388,NEUTRAL/TRENDING,1.944,-0.671
SQQQ,2024-12-18,2024-12-23,31.14,29.88,188,-237.81,-0.0406,3,trail_loss,0.4032,0.9392,0.0315,NEUTRAL/TRENDING,-1.14,0.38
AAPL,2024-12-17,2025-01-02,253.63,246.89,28,-188.76,-0.0266,10,trail_loss,0.4007,0.8438,0.0394,NEUTRAL/TRENDING,1.838,-0.35
TSLL,2024-12-18,2025-01-02,33.67,24.27,176,-1654.78,-0.2792,9,trail_loss,0.4427,1.1496,0.0319,NEUTRAL/TRENDING,2.0,-0.429
TSLA,2024-12-18,2025-01-02,440.71,380.7,13,-780.16,-0.1362,9,trail_loss,0.4077,1.0355,0.0317,NEUTRAL/TRENDING,2.0,-0.42
SOXS,2024-12-20,2025-01-06,23.11,20.23,243,-698.73,-0.1244,9,trail_loss,0.3791,0.8117,0.0313,NEUTRAL/MIXED,-1.11,-0.157
SQQQ,2024-12-23,2025-01-06,29.98,28.43,195,-301.63,-0.0516,8,trail_loss,0.4953,1.0423,0.0321,NEUTRAL/TRENDING,-0.673,0.313
IONQ,2024-12-18,2025-01-08,37.78,41.55,153,577.0,0.0998,13,trail_profit,0.3411,0.8397,0.0311,NEUTRAL/TRENDING,2.0,0.585
RGTI,2024-12-19,2025-01-08,7.47,16.19,763,6651.76,1.1671,12,trail_profit,0.3735,0.9308,0.0313,NEUTRAL/TRENDING,2.0,0.53
AVGO,2024-12-16,2025-01-10,250.11,225.43,28,-691.07,-0.0987,16,trail_loss,0.3314,0.8156,0.0389,NEUTRAL/TRENDING,2.0,-0.339
NOK,2024-12-19,2025-01-10,4.44,4.51,1300,87.14,0.0151,13,trail_profit,0.4424,0.942,0.0317,NEUTRAL/TRENDING,1.531,0.982
NBIS,2025-01-06,2025-01-10,31.23,29.4,188,-344.52,-0.0587,3,trail_loss,0.3104,0.6554,0.0313,NEUTRAL/TRENDING,-0.724,0.36
GOOGL,2024-12-16,2025-01-13,196.82,189.9,35,-242.21,-0.0352,17,trail_loss,0.3798,0.7755,0.039,NEUTRAL/TRENDING,1.875,0.028
PINS,2025-01-06,2025-01-13,32.44,30.64,183,-330.11,-0.0556,4,trail_loss,0.3747,0.6749,0.0317,NEUTRAL/TRENDING,-0.505,-0.239
CNQ,2025-01-10,2025-01-14,32.77,31.98,110,-87.17,-0.0242,2,trail_loss,0.3745,0.7653,0.0196,NEUTRAL/TRENDING,-0.167,-0.264
EQT,2025-01-02,2025-01-22,47.4,53.36,78,465.14,0.1258,12,profit_target,0.4728,1.157,0.02,NEUTRAL/TRENDING,1.941,1.0
DVN,2025-01-08,2025-01-22,35.16,36.43,104,132.26,0.0362,8,momentum_break,0.354,0.7735,0.0196,NEUTRAL/TRENDING,1.815,0.173
KMI,2025-01-02,2025-01-23,28.15,30.45,130,298.51,0.0816,13,trail_profit,0.3939,0.9092,0.0198,NEUTRAL/TRENDING,1.494,1.0
AAL,2025-01-02,2025-01-23,17.0,17.52,214,110.6,0.0304,13,trail_profit,0.4063,0.6942,0.0196,NEUTRAL/TRENDING,1.606,0.571
NBIS,2025-01-10,2025-01-27,33.15,35.88,110,300.07,0.0823,10,trail_profit,0.3572,0.8779,0.0198,NEUTRAL/TRENDING,2.0,0.743
XLE,2025-01-13,2025-01-27,90.4,90.76,39,13.9,0.0039,9,trail_profit,0.2967,0.6933,0.0194,NEUTRAL/TRENDING,1.63,-0.306
ORCL,2025-01-22,2025-01-27,184.33,168.82,39,-605.06,-0.0842,3,trail_loss,0.3786,0.8064,0.0395,NEUTRAL/TRENDING,1.873,0.585
IREN,2025-01-23,2025-01-28,12.3,11.54,605,-462.34,-0.0621,3,trail_loss,0.4734,0.8326,0.04,NEUTRAL/MIXED,0.186,-0.67
RBLX,2025-01-10,2025-01-30,61.78,71.33,58,554.15,0.1547,13,profit_target,0.4205,0.7598,0.0196,NEUTRAL/TRENDING,1.855,0.971
BAC,2025-01-08,2025-02-03,46.2,45.32,80,-70.68,-0.0191,16,trail_loss,0.4032,0.7867,0.0198,NEUTRAL/TRENDING,1.02,-0.073
CVS,2025-01-13,2025-02-03,51.56,55.76,69,289.81,0.0815,14,trail_profit,0.2996,0.7713,0.0195,NEUTRAL/TRENDING,1.878,0.741
MDT,2025-01-14,2025-02-03,85.23,90.37,42,215.67,0.0602,13,trail_profit,0.3873,0.8196,0.0197,NEUTRAL/TRENDING,1.864,0.514
KWEB,2025-01-27,2025-02-03,30.82,30.79,194,-5.98,-0.001,5,trail_loss,0.4508,0.7925,0.032,NEUTRAL/TRENDING,1.6,0.372
FXI,2025-01-27,2025-02-03,31.62,31.44,187,-33.96,-0.0057,5,trail_loss,0.4066,0.6767,0.0317,NEUTRAL/TRENDING,1.09,0.367
PLTR,2025-01-27,2025-02-06,75.49,111.22,78,2787.28,0.4734,8,profit_target,0.4663,0.6692,0.0318,NEUTRAL/TRENDING,1.355,1.0
XLY,2025-02-03,2025-02-10,229.13,226.65,32,-79.39,-0.0108,5,trail_loss,0.6482,0.5597,0.0402,NEUTRAL/MIXED,0.326,-0.745
FIS,2025-02-06,2025-02-11,82.87,79.35,89,-313.25,-0.0425,3,trail_loss,0.4133,0.6452,0.0396,NEUTRAL/TRENDING,1.282,0.158
SOXS,2025-02-03,2025-02-13,21.77,19.34,333,-808.61,-0.1115,8,trail_loss,0.3376,0.58,0.039,NEUTRAL/MIXED,-0.068,-0.119
PBR,2025-02-04,2025-02-13,14.13,13.7,414,-177.52,-0.0303,7,trail_loss,0.4412,0.51,0.0315,NEUTRAL/TRENDING,0.493,-0.484
VALE,2025-01-23,2025-02-18,8.9,9.81,836,756.66,0.1017,17,profit_target,0.5276,0.6745,0.04,NEUTRAL/TRENDING,1.348,0.847
WMT,2025-02-03,2025-02-20,99.59,101.48,73,137.65,0.0189,12,trail_profit,0.3333,0.5843,0.0391,NEUTRAL/TRENDING,1.995,0.647
SMCI,2025-02-11,2025-02-20,38.59,55.1,194,3203.74,0.4279,6,trail_profit,0.4529,0.8417,0.0399,NEUTRAL/TRENDING,2.0,1.0
SOFI,2025-02-18,2025-02-20,16.84,15.5,446,-596.07,-0.0794,2,trail_loss,0.4195,0.719,0.0395,NEUTRAL/TRENDING,-1.519,0.469
DT,2025-01-28,2025-02-21,57.95,59.85,100,190.01,0.0328,17,momentum_break,0.3807,0.7167,0.0316,NEUTRAL/TRENDING,1.914,0.054
EWZ,2025-01-30,2025-02-21,25.4,25.54,290,39.71,0.0054,15,trail_profit,0.4202,0.7239,0.0398,NEUTRAL/TRENDING,1.896,0.824
POET,2025-02-10,2025-02-21,5.14,4.63,1466,-743.52,-0.0987,8,trail_loss,0.4906,0.8256,0.0401,NEUTRAL/MIXED,-0.541,-0.338
HOOD,2025-02-13,2025-02-21,63.87,54.13,114,-1110.82,-0.1526,5,trail_loss,0.2932,0.668,0.0389,NEUTRAL/TRENDING,2.0,-0.273
SLV,2025-01-22,2025-02-24,28.06,29.38,267,353.63,0.0472,22,trail_profit,0.5261,0.8286,0.0403,NEUTRAL/MIXED,1.351,0.479
CPNG,2025-02-03,2025-02-24,23.59,24.61,317,322.61,0.0431,14,momentum_break,0.5321,0.8941,0.0403,NEUTRAL/TRENDING,1.768,0.159
INTC,2025-02-13,2025-02-24,24.12,24.1,305,-6.38,-0.0009,6,trail_loss,0.3218,0.7621,0.0392,NEUTRAL/TRENDING,2.0,0.208
QBTS,2025-02-20,2025-02-25,7.38,5.8,810,-1281.46,-0.2144,3,trail_loss,0.2847,0.6117,0.0311,NEUTRAL/MIXED,1.817,-0.156
APLD,2025-02-21,2025-02-25,10.66,8.19,555,-1373.12,-0.2321,2,trail_loss,0.2801,0.6554,0.0311,NEUTRAL/TRENDING,0.721,-0.277
